numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
1033,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile nicaneas,,2940,140,Bordeaux,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1034,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile platille,,700,100,Rouen,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1035,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile phote,,13040,652,Rouen,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1036,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile tapsels,,28600,1300,Rouen,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1037,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,49,Toile indienne,,3566,47,Rouen,,pièces,6926,,,,,Le pdf donne l'équivalent en livres poids,1
1038,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,49,Toile indienne,,3566,1750,Rouen,,aunes,6926,,,,,Le pdf donne l'équivalent en livres poids,2
1039,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,49,Toile indienne,,2640,880,Rouen,,aunes,6926,,,,,Le pdf donne l'équivalent en livres poids,0
1040,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,49,Toile indienne,,720,240,Rouen,,aunes,6926,,,,,Le pdf donne l'équivalent en livres poids,0
1041,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile indienne,,3920,94,Dunkerque,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1042,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,49,Toile indienne,,6324,186,Nantes,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1043,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,49,Toile indienne,,1670,668,Alsace,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1044,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile indienne,,120,4,Alsace,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1045,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile indienne,,11250,375,La Rochelle,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1046,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile indienne,,108440,3616,Ostende,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1047,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,49,Toile peinte,,7000,2800,Rouen,,aunes,9372,,,,,Le pdf donne l'équivalent en livres poids,0
1048,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,49,Toile peinte,,2372,716,Rouen,,aunes,9372,,,,,Le pdf donne l'équivalent en livres poids,0
1049,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile peinte,,1686,506,Rouen,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
1050,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,49,Toile peinte,,1300,330,Jouy,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
1051,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile peinte,,76,24,Alsace,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
1052,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,49,Toile peinte,,9600,1202,Beauvais,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
1053,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,49,Toile peinte,,1900,400,Versailles,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
1054,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,49,Toile siamoise fil en coton,,6525,2610,Rouen,,aunes,8159,,,,,Le pdf donne l'équivalent en livres poids,0
1055,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,49,Toile siamoise fil en coton,,930,372,Rouen,,aunes,8159,,,,,Le pdf donne l'équivalent en livres poids,0
1056,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,49,Toile siamoise fil en coton,,342,137,Rouen,,aunes,8159,,,,,Le pdf donne l'équivalent en livres poids,0
1057,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,49,Toile siamoise fil en coton,,300,150,Rouen,,aunes,8159,,,,,Le pdf donne l'équivalent en livres poids,0
1058,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,49,Toile siamoise fil en coton,,62,25,Rouen,,aunes,8159,,,,,Le pdf donne l'équivalent en livres poids,0
1059,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile siamoise fil en coton,,250,100,Rouen,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
1060,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,49,Toile fil en coton,,49720,19888,Rouen,,aunes,53235,,,,,Le pdf donne l'équivalent en livres poids,0
1061,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,49,Toile fil en coton,,2265,906,Rouen,,aunes,53235,,,,,Le pdf donne l'équivalent en livres poids,0
1062,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,49,Toile fil en coton,,1250,500,Rouen,,aunes,53235,,,,,Le pdf donne l'équivalent en livres poids,0
1063,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,49,Toile fil en coton rayé,,39120,18235,Rouen,,aunes,44870,,,,,Le pdf donne l'équivalent en livres poids,0
1064,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,49,Toile fil en coton rayé,,5750,2749,Rouen,,aunes,44870,,,,,Le pdf donne l'équivalent en livres poids,0
1065,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,49,Toile mousseline,,8000,800,Angleterre,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
1066,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,49,Toile mousseline,,10000,1008,Rouen,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
1067,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,49,Toile mousseline de l'Inde,,800,72,L'Orient,,aunes,,,,,,,0
1068,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,49,Verrerie,,23801,33055,Allemagne,,livres,35116,,,,,,0
1069,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,49,Verrerie,,5938,7918,Allemagne,,livres,35116,,,,,,0
1070,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,49,Verrerie,,4827,6437,Allemagne,,livres,35116,,,,,,0
1071,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,49,Verrerie,,400,534,Allemagne,,livres,35116,,,,,,0
1072,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,49,Verrerie,,150,200,Allemagne,,livres,35116,,,,,,0
1073,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Verrerie,,1154,1539,Allemagne,,livres,,,,,,,0
1074,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,49,Verrerie,,1588,2118,Rouen,,livres,5003,,,,,,0
1075,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,49,Verrerie,,1410,3760,Rouen,,livres,5003,,,,,,0
1076,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,49,Verrerie,,2005,1475,Rouen,,livres,5003,,,,,,0
1077,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,49,Verrerie,,225,225,Paris,,livres,,,,,,,0
1078,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,49,Verrerie,,1015,1015,Paris,,livres,,,,,,,0
1079,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,49,Verre en bouteille,,2085,6950,Dunkerque,,en nombre,,,,,,,0
1080,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,49,Verre en dame jaune,,17760,8880,Dunkerque,,en nombre,24692,,,,,,0
1081,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,49,Verre en dame jaune,,5400,2700,Dunkerque,,en nombre,24692,,,,,,0
1082,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,49,Verre en dame jaune,,1532,766,Dunkerque,,en nombre,24692,,,,,,0
1083,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Verre en flacon,,6858,22860,Hollande,,en nombre,,,,,,,0
1084,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,49,Verre à vitre,,1090,900,Rouen,,en nombre,,,,,,,0
1085,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,50,Verroterie,,13157,10562,Marseille,,livres,,,,,,,0
1086,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,50,Verroterie,,11042,8834,Hollande,,livres,,,,,,,0
1087,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,50,Verroterie,,375,300,Angleterre,,livres,,,,,,,0
1088,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,50,Verroterie,,6676,5341,Angleterre,,livres,,,,,,,0
1089,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,50,Rocaille de verre,,8000,4101,Marseille,,livres,,,,,,,0
1090,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,50,Vin,,5856,81,Marseille,,muids,7794,,,,,,0
1091,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,50,Vin,,5856,96,Marseille,,pintes,7794,,,,,,0
1092,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,50,Vin,,1200,16,Marseille,,muids,7794,,,,,,0
1093,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,50,Vin,,1200,192,Marseille,,pintes,7794,,,,,,0
1094,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,50,Vin,,738,10,Marseille,,muids,7794,,,,,,0
1095,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,50,Vin,,738,72,Marseille,,pintes,7794,,,,,,0
1096,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,50,Vin,,29049,403,Marseille,,muids,,,,,,,0
1097,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,50,Vin,,29049,132,Marseille,,pintes,,,,,,,0
1098,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,50,Vin,,63758,425,Bordeaux,,muids,108595,,,,,,0
1099,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,50,Vin,,63758,16,Bordeaux,,pintes,108595,,,,,,0
1100,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,50,Vin,,16881,112,Bordeaux,,muids,108595,,,,,,0
1101,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,50,Vin,,16881,154,Bordeaux,,pintes,108595,,,,,,0
1102,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,50,Vin,,10000,66,Bordeaux,,muids,108595,,,,,,0
1103,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,50,Vin,,10000,192,Bordeaux,,pintes,108595,,,,,,0
1104,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,50,Vin,,4075,27,Bordeaux,,muids,108595,,,,,,0
1105,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,50,Vin,,4075,48,Bordeaux,,pintes,108595,,,,,,0
1106,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,50,Vin,,13881,92,Bordeaux,,muids,108595,,,,,,0
1107,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,50,Vin,,13881,154,Bordeaux,,pintes,108595,,,,,,0
1108,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Bourbon,,50,Vin,,2100,14,Bordeaux,,muids,,,,,,,0
1109,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Bourbon,,50,Vin,,2100,48,Bordeaux,,pintes,,,,,,,0
1110,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,50,Vin,,176198,1174,Bordeaux,,muids,,,,,,,0
1111,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,50,Vin,,176198,186,Bordeaux,,pintes,,,,,,,0
1112,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,50,Vin,,3096,25,Quercy,,muids,,,,,,,0
1113,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,50,Vin,,3096,240,Quercy,,pintes,,,,,,,0
1114,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,50,Vin,,6143,7,Champagne,,muids,12071,,,,,,0
1115,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,50,Vin,,6143,218,Champagne,,pintes,12071,,,,,,0
1116,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,50,Vin,,5296,6,Champagne,,muids,12071,,,,,,0
1117,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,50,Vin,,5296,198,Champagne,,pintes,12071,,,,,,0
1118,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,50,Vin,,632,230,Champagne,,pintes,12071,,,,,,0
1119,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,50,Vin,,137,50,Champagne,,pintes,,,,,,,0
1120,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,50,Vin,,144,144,Bourgogne,,pintes,,,,,,,0
1121,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,50,Vin,,3200,32,St Onge,,muids,,,,,,,0
1122,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,50,Vin,,216,3,Port Vendres,,muids,,,,,,,0
1123,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,50,Vin,,3240,45,Agenois,,muids,5244,,,,,,0
1124,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,50,Vin,,2004,27,Agenois,,muids,5244,,,,,,1
1125,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,50,Vin,,2004,240,Agenois,,pintes,5244,,,,,,2
1126,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,50,Vin,,1620,22,Agenois,,muids,,,,,,,1
1127,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,50,Vin,,1620,144,Agenois,,pintes,,,,,,,2
1128,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,50,Vin,,5902,83,Cette,,muids,12130,,,,,,1
1129,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,50,Vin,,5902,96,Cette,,pintes,12130,,,,,,2
1130,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,50,Vin,,1002,13,Cette,,muids,12130,,,,,,1
1131,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,50,Vin,,1002,264,Cette,,pintes,12130,,,,,,2
1132,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,50,Vin,,4794,66,Cette,,muids,12130,,,,,,1
1133,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,50,Vin,,4794,168,Cette,,pintes,12130,,,,,,2
1134,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,50,Vin,,432,6,Cette,,muids,,,,,,,0
1135,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,50,Vin,,4146,57,Cette,,muids,,,,,,,1
1136,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,50,Vin,,4146,168,Cette,,pintes,,,,,,,2
1137,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,50,Vin,,10236,142,Cherbourg,,muids,,,,,,,1
1138,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,50,Vin,,10236,48,Cherbourg,,pintes,,,,,,,2
1139,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,50,Vin de liqueur,,2624,3,Marseille,,muids,,,,,,,1
1140,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,50,Vin de liqueur,,2624,14,Marseille,,pintes,,,,,,,2
1141,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,50,Vin,,337,270,Malaga,,pintes,,,,,,,0
1142,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,50,Vin,,560,216,Ports,,pintes,,,,,,,0
1143,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,50,Vin,,350,84,Rota,,pintes,,,,,,,0
1144,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,50,Vinaigre composé,,120,,Rouen,,,,,,,,,0
1145,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,50,Vinaigre composé,,440,,Paris,,,590,,,,,,0
1146,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,50,Vinaigre composé,,150,,Paris,,,590,,,,,,0
1147,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,50,Vinaigre ordinaire,,80,1,La Rochelle,,muids,,,,,,,1
1148,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,50,Vinaigre ordinaire,,80,96,La Rochelle,,pintes,,,,,,,2
1149,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,50,Vinaigre ordinaire,,12,72,Bordeaux,,pintes,49,,,,,,0
1150,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,50,Vinaigre ordinaire,,37,216,Bordeaux,,pintes,49,,,,,,0
1151,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Bourbon,,50,Vinaigre ordinaire,,270,5,Bordeaux,,muids,,,,,,,1
1152,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Bourbon,,50,Vinaigre ordinaire,,270,120,Bordeaux,,pintes,,,,,,,2
1153,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,50,Vinaigre ordinaire,,1520,30,Bordeaux,,muids,,,,,,,1
1154,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,50,Vinaigre ordinaire,,1520,132,Bordeaux,,pintes,,,,,,,2
1155,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,50,Voitures diverses,,3000,2,Angleterre,,en nombre,5100,,,,,,0
1156,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,50,Voitures diverses,,2100,1,Angleterre,,en nombre,5100,,,,,,0
1157,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,50,Cabriolet,,1000,2,Le Havre,,en nombre,,,,,,,0
1158,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,50,Ustensiles de cuisine,,2775,4269,Angleterre,,livres,,,,,,,0
1159,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,50,Ustensiles de pêche,,420,,,,,920,,,,,,0
1160,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,50,Ustensiles de pêche,,500,,,,,920,,,,,,0
1161,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,50,Ustensiles de pêche,,200,,,,,,,,,,,0
