numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,unit_price,value,probleme,remarks
739,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,gomme arabique,Marseille,Levant,"90 245,00",livres,"0,35000","31585,00","-0,75",
740,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,gomme armoniac,Marseille,Levant,"930,00",livres,"2,00000","1860,00","0,00",
741,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,gomme sandarac,Marseille,Levant,"254,00",livres,"0,85000","215,00","-0,90",
742,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,gomme thurique,Marseille,Levant,"24 245,00",livres,"3,00000","72735,00","0,00",
743,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,grabeau de rubarbe,Marseille,Levant,"150,00",livres,"10,00000","1500,00","0,00",
744,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,grabeau de sené,Marseille,Levant,"3 785,00",livres,"0,40000","1514,00","0,00",
745,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,graine de chanvre,Marseille,Levant,"82 500,00",livres,"0,15000","12375,00","0,00",
746,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,graine de jardin,Marseille,Levant,"400,00",livres,"1,10000","440,00","0,00",
747,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,graine de lizary,Marseille,Levant,"2 610,00",livres,"0,10000","261,00","0,00",
748,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,huile de lin,Marseille,Levant,"21 060,00",livres,"0,25000","5265,00","0,00",
749,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,huile d'olive,Marseille,Levant,"79 669,00",milleroles,"40,00000","3186760,00","0,00",
750,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,huile d'olive,Marseille,Levant,"8 563,00",livres,"0,30000","2568,00","-0,90",
751,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,indienne,Marseille,Levant,"10 615,00",pieces,"18,00000","191070,00","0,00",
752,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,indigo,Marseille,Levant,"400,00",livres,"4,00000","1600,00","0,00",
753,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,laine de chevron,Marseille,Levant,"50 995,00",livres,"1,50000","76492,00","-0,50",
754,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,laine lavée,Marseille,Levant,"378 542,00",livres,"1,10000","416396,00","-0,20",
755,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,laine surge,Marseille,Levant,"1 931 500,00",livres,"0,30000","579450,00","0,00",
756,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,legumes,Marseille,Levant,"402 900,00",livres,"0,10000","40290,00","0,00",
757,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,lin cru,Marseille,Levant,"19 690,00",livres,"0,60000","11814,00","0,00",
758,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,mercerie,Marseille,Levant,"400,00",livres,"2,00000","800,00","0,00",
759,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,mouchoirs de coton,Marseille,Levant,"94,00",pieces,"16,00000","1504,00","0,00",
760,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,mouchoirs d'indienne,Marseille,Levant,"847,00",pieces,"12,00000","10164,00","0,00",
761,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,mouchoirs de soye,Marseille,Levant,"90,00",pieces,"26,00000","2340,00","0,00",
762,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,nattes,Marseille,Levant,"44,00",douzaines,"20,00000","880,00","0,00",
763,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,opium,Marseille,Levant,"6 272,00",livres,"3,00000","18816,00","0,00",
764,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,opoponas,Marseille,Levant,"980,00",livres,"3,00000","2940,00","0,00",
765,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,orge,Marseille,Levant,"11 779,00",charges,"10,00000","117790,00","0,00",
766,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,peaux d'agneau en laine,Marseille,Levant,"2 500,00",livres,"1,00000","2500,00","0,00",
767,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,peaux de chagrin,Marseille,Levant,"1 950,00",livres,"2,50000","4875,00","0,00",
768,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,peaux de lievre,Marseille,Levant,"150,00",livres,"3,00000","450,00","0,00",
769,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,peaux de marocain,Marseille,Levant,"7 091,00",livres,"1,50000","10636,00","-0,50",
770,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,pierres pour la batisse,Marseille,Levant,"1 700,00",nombre,"0,25000","425,00","0,00",
771,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,pierres a eguiser,Marseille,Levant,"2 753,00",en nombre,"1,00000","2753,00","0,00",
772,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,pierres de malte,Marseille,Levant,"4 775,00",livres,"0,15000","716,00","-0,25",
773,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,pignons d'Inde,Marseille,Levant,"865,00",livres,"3,00000","2595,00","0,00",
774,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,pistaches,Marseille,Levant,"15 016,00",livres,"1,00000","15016,00","0,00",
775,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,plomb en saumons,Marseille,Levant,"258,00",livres,"0,20000","51,00","-0,60",
776,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,plumes d'autruche crues,Marseille,Levant,"3 408,00",livres,"4,00000","13632,00","0,00",
777,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,poil de chevre,Marseille,Levant,"14 069,00",livres,"3,00000","42207,00","0,00",
778,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,porcelaine,Marseille,Levant,"750,00",livres,"5,00000","3750,00","0,00",
779,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,poussiere d'encens,Marseille,Levant,"24 425,00",livres,"0,15000","3663,00","-0,75",
780,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,racine de lizary,Marseille,Levant,"1 450,00",livres,"0,40000","580,00","0,00",
781,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,raisin sec,Marseille,Levant,"157 784,00",livres,"0,20000","31556,00","-0,80",
782,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,rubarbe,Marseille,Levant,"3 964,00",livres,"60,00000","237840,00","0,00",
783,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,ris,Marseille,Levant,"962 800,00",livres,"0,12000","115536,00","0,00",
784,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,saffranon,Marseille,Levant,"147 305,00",livres,"0,60000","88383,00","0,00",
785,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,salicort,Marseille,Levant,"4 200,00",livres,"0,07000","294,00","0,00",
786,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,scamonée,Marseille,Levant,"6 700,00",livres,"7,00000","46900,00","0,00",
787,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,sebestes,Marseille,Levant,"3 000,00",livres,"0,35000","1050,00","0,00",
788,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,sel armoniac,Marseille,Levant,"1 123,00",livres,"1,00000","1123,00","0,00",
789,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,23,1744,Imports,semen contra,Marseille,Levant,"1 761,00",livres,"2,50000","4352,00","-50,50",erreur de calcul
790,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,sené,Marseille,Levant,"44 637,00",livres,"1,25000","55796,00","-0,25",
791,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,soude,Marseille,Levant,"302 775,00",livres,"0,08000","24222,00","0,00",
792,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,souffre,Marseille,Levant,"1 141 600,00",livres,"0,15000","171240,00","0,00",
793,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,soye crüe,Marseille,Levant,"41 265,00",livres,"12,00000","495180,00","0,00",
794,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,storax,Marseille,Levant,"411,00",livres,"0,60000","246,00","-0,60",
795,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,suif,Marseille,Levant,"19 288,00",livres,"0,40000","7715,00","-0,20",
796,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,tabac en feuilles,Marseille,Levant,"425,00",livres,"0,25000","106,00","-0,25",
797,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,tableaux ,Marseille,Levant,,valeur,,"720,00",,en valeur
798,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,tamarins,Marseille,Levant,"3 815,00",livres,"0,35000","1335,00","-0,25",
799,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,tapis de laine,Marseille,Levant,"36,00",pieces,"6,00000","216,00","0,00",
800,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,tartre,Marseille,Levant,"16 050,00",livres,"0,24000","3852,00","0,00",
801,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,têtes de cuir en poil,Marseille,Levant,"706,00",pieces,"0,50000","353,00","0,00",
802,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,toile d'alep,Marseille,Levant,"3 730,00",pieces,"9,00000","33570,00","0,00",
803,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,toile d'aman,Marseille,Levant,"4 147,00",en nombre,"15,00000","62205,00","0,00",
804,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,toile d'antioche,Marseille,Levant,"5 969,00",en nombre,"7,00000","41783,00","0,00",
805,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,toile d'azard,Marseille,Levant,"1 184,00",en nombre,"10,00000","11840,00","0,00",
806,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,toile blanche,Marseille,Levant,"600,00",livres,"3,00000","1800,00","0,00",
807,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,toile caissie,Marseille,Levant,"2 900,00",en nombre,"7,00000","20300,00","0,00",
808,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,toile d'embalage,Marseille,Levant,"300,00",livres,"0,60000","180,00","0,00",
809,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,toile Killis,Marseille,Levant,"1 470,00",pieces,"10,00000","14700,00","0,00",
810,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,Toile manouf,Marseille,Levant,"200,00",en nombre,"8,00000","1600,00","0,00",
811,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,toile de montagne,Marseille,Levant,"800,00",en nombre,"12,00000","9600,00","0,00",
812,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,toile a voile,Marseille,Levant,"600,00",en nombre,"25,00000","15000,00","0,00",
813,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,vermichely,Marseille,Levant,"12 756,00",livres,"0,20000","2551,00","-0,20",
814,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,vin de chypres,Marseille,Levant,"75,00",milleroles,"80,00000","6000,00","0,00",
815,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,vitriol de chypres,Marseille,Levant,"16 812,00",milleroles,"0,90000","15230,00","99,20",erreur de calcul
816,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,zedoria,Marseille,Levant,"702,00",livres,"1,00000","702,00","0,00",
817,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,bois de campêche,Marseille,Iles Françaises de l'amérique,"32 981,00",livres,"0,16000","5276,00","-0,96",
818,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,24,1744,Imports,cacao,Marseille,Iles Françaises de l'amérique,"128 717,00",livres,"1,25000","160896,00","-0,25",
