numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,unit_price,value,probleme,remarks
349,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,7,1758,Imports,poivre,Marseille,Italie,14795,livres,"1,1",16274,"-0,5",
350,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,7,1758,Imports,poivre geroflé,Marseille,Italie,1080,livres,1,1080,0,
351,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,7,1758,Imports,pomade,Marseille,Italie,186,livres,"1,5",279,0,
352,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,7,1758,Imports,pommes,Marseille,Italie,5700,livres,"0,1",570,0,
353,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,7,1758,Imports,poncire,Marseille,Italie,18,livres,"0,2",3,"-0,6",
354,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,7,1758,Imports,porcelaine,Marseille,Italie,250,livres,5,1250,0,
355,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,7,1758,Imports,portevüe,Marseille,Italie,1000,livres,10,10000,0,
356,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,7,1758,Imports,potterie de grez,Marseille,Italie,200,livres,"0,05",10,0,
357,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,7,1758,Imports,poudre d'iris,Marseille,Italie,2800,livres,"0,5",1400,0,
358,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,7,1758,Imports,poussiere de tartre,Marseille,Italie,7900,livres,"0,15",1185,0,
359,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,7,1758,Imports,quincaille de fer et acier,Marseille,Italie,1600,livres,1,1600,0,
360,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,7,1758,Imports,reglisse,Marseille,Italie,6000,livres,"0,05",300,0,
361,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,7,1758,Imports,ris,Marseille,Italie,163044,livres,"0,12",19565,"-0,28",
362,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,rognures de cartes,Marseille,Italie,730,livres,"0,05",36,"-0,5",
363,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,saucissons,Marseille,Italie,820,livres,"1,25",1025,0,
364,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,senné,Marseille,Italie,150,livres,"1,5",225,0,
365,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,soude,Marseille,Italie,24200,livres,"0,08",1936,0,
366,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,souffre,Marseille,Italie,60000,livres,"0,15",9000,0,
367,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,soye crüe,Marseille,Italie,9121,livres,12,109452,0,
368,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,sucre blanc,Marseille,Italie,5100,livres,"0,75",3825,0,
369,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,suif,Marseille,Italie,175867,livres,"0,35",61553,"-0,45",
370,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,sumac,Marseille,Italie,20000,livres,"0,07",1400,0,
371,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,tartre,Marseille,Italie,30000,livres,"0,24",7200,0,
372,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,tayolles de laine,Marseille,Italie,180,pieces,1,180,0,
373,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,terre de porcelaine,Marseille,Italie,140000,livres,"0,006",840,0,
374,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,terraille,Marseille,Italie,2167,douzaines,1,2167,0,
375,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,thon mariné,Marseille,Italie,850,livres,"0,9",765,0,
376,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,toile blanche,Marseille,Italie,200,pieces,40,8000,0,
377,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,toile blanche,Marseille,Italie,1200,livres,5,6000,0,
378,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,toile d'embalage,Marseille,Italie,90,pieces,10,900,0,
379,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,toile d'embalage,Marseille,Italie,5400,livres,1,5400,0,
380,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,velours,Marseille,Italie,7,pieces,400,2800,0,
381,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,vermichel,Marseille,Italie,1600,livres,"0,2",320,0,
382,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,vin blanc,Marseille,Italie,12,milleroles,30,360,0,
383,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,vin muscat,Marseille,Italie,157,milleroles,40,6280,0,
384,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,vin rouge,Marseille,Italie,6,milleroles,8,48,0,
385,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,alun,Marseille,Naples et Sicile,141900,livres,"0,12",17028,0,
386,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,avirons,Marseille,Naples et Sicile,53,douzaines,60,3180,0,
387,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,balais de palmes,Marseille,Naples et Sicile,209,douzaines,"0,9",188,"-0,1",
388,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,bas de cotton,Marseille,Naples et Sicile,10,douzaines,30,300,0,
389,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,bas de cotton,Marseille,Naples et Sicile,475,livres,5,2375,0,
390,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,bas de soye,Marseille,Naples et Sicile,27,douzaines,108,2916,0,
391,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,bled froment,Marseille,Naples et Sicile,52097,charges,30,1562910,0,
392,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,bois de construction,Marseille,Naples et Sicile,4000,pieces,20,80000,0,
393,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,bonnets de cotton,Marseille,Naples et Sicile,60,douzaines,4,240,0,
394,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,bonnets de laine,Marseille,Naples et Sicile,200,douzaines,12,2400,0,
395,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,bonnets de laine,Marseille,Naples et Sicile,540,livres,6,3240,0,
396,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,bourre a batir,Marseille,Naples et Sicile,110,livres,"0,1",11,0,
397,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,cantarides,Marseille,Naples et Sicile,160,livres,4,640,0,
398,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,carreaux de briques,Marseille,Naples et Sicile,8000,livres,"0,01",80,0,
399,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,carrouge,Marseille,Naples et Sicile,3000,livres,"0,05",150,0,
400,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,cedras,Marseille,Naples et Sicile,22,douzaines,"1,2",26,"-0,4",
401,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,cendre ordinaire,Marseille,Naples et Sicile,544800,livres,"0,06",32688,0,
402,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,cercles de bois,Marseille,Naples et Sicile,65,milliers,40,2600,0,
403,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,cercles de bois,Marseille,Naples et Sicile,15,fagots,2,30,0,
404,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,chair salée,Marseille,Naples et Sicile,3200,livres,"0,25",800,0,
405,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,chaises de paille,Marseille,Naples et Sicile,14,douzaines,12,168,0,
406,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,chanvre crû,Marseille,Naples et Sicile,30490,livres,"0,2",6098,0,
407,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,chapeaux de paille,Marseille,Naples et Sicile,30,douzaines,12,360,0,
408,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,chocolat,Marseille,Naples et Sicile,1250,livres,2,2500,0,
409,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,cire jaune,Marseille,Naples et Sicile,1880,livres,"1,5",2820,0,
410,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,colombine,Marseille,Naples et Sicile,600,livres,"0,05",30,0,
411,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,cordes a boyau,Marseille,Naples et Sicile,500,livres,3,1500,0,
412,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,cordes d'embalage,Marseille,Naples et Sicile,1200,livres,"0,25",300,0,
413,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,cornes de cerf rapées,Marseille,Naples et Sicile,3300,livres,"0,3",990,0,
414,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,cornes de mouton,Marseille,Naples et Sicile,3070,paires,"0,1",307,0,
415,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,cotton filé,Marseille,Naples et Sicile,3316,livres,"1,1",3647,"-0,6",
416,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,8,1758,Imports,cottone,Marseille,Naples et Sicile,24,pieces,40,960,0,
417,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,9,1758,Imports,couvertures de cotton,Marseille,Naples et Sicile,95,livres,2,190,0,
418,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,9,1758,Imports,couvertures de laine,Marseille,Naples et Sicile,12500,livres,1,12500,0,
419,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,9,1758,Imports,cuirs de beuf en poil,Marseille,Naples et Sicile,239,en nombre,18,4302,0,
420,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,9,1758,Imports,cuirs de beuf en poil,Marseille,Naples et Sicile,4,balles,150,600,0,
421,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,9,1758,Imports,cuirs de vaches tannés,Marseille,Naples et Sicile,"1,5",douzaines,300,450,0,
422,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,9,1758,Imports,cumin,Marseille,Naples et Sicile,2516,livres,"0,2",503,"-0,2",
423,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,9,1758,Imports,demitte,Marseille,Naples et Sicile,14,pieces,3,42,0,
424,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,9,1758,Imports,doüelles ,Marseille,Naples et Sicile,2075,tonneaux,5,10375,0,
425,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,9,1758,Imports,doüelles,Marseille,Naples et Sicile,10,cavelles,6,60,0,
426,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,9,1758,Imports,eau de fleur d'orange,Marseille,Naples et Sicile,2550,livres,1,2550,0,
427,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,9,1758,Imports,eponges,Marseille,Naples et Sicile,8400,livres,1,8400,0,
428,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,9,1758,Imports,escayolles,Marseille,Naples et Sicile,9710,livres,"0,1",970,-1,
429,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,9,1758,Imports,esprit de bergamotte,Marseille,Naples et Sicile,340,livres,12,4080,0,
430,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,9,1758,Imports,esprit de citron,Marseille,Naples et Sicile,150,livres,12,1800,0,
431,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,9,1758,Imports,essence ,Marseille,Naples et Sicile,217,livres,6,1302,0,
432,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,9,1758,Imports,etoffe de soye,Marseille,Naples et Sicile,250,livres,40,10000,0,
433,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,9,1758,Imports,feves,Marseille,Naples et Sicile,2483,charges,10,24830,0,
434,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,9,1758,Imports,figues,Marseille,Naples et Sicile,100000,livres,"0,1",10000,0,
435,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,9,1758,Imports,fil de chevre,Marseille,Naples et Sicile,2310,livres,5,11550,0,
436,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,9,1758,Imports,folicule de sené,Marseille,Naples et Sicile,500,livres,1,500,0,
437,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,9,1758,Imports,fromage,Marseille,Naples et Sicile,2800,livres,"0,25",700,0,
